,id,image_id,iscrowd,bbox,area,num_keypoints,keypoints,category_id,file_name
482,800,598,0,"[431.62, 221.03, 34.44, 81.52]",2807,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 452.22, 221.03, 2, 433.42, 225.64, 2, 0, 0, 0, 431.62, 243.39, 2, 0, 0, 0, 442.45, 235.71, 2, 454.06, 254.18, 2, 440.48, 258.7, 2, 458.19, 278.0, 2, 441.55, 278.0, 2, 466.06, 302.55, 2, 439.33, 296.74, 2]",1,CCTV_598.png
483,870,650,0,"[881.24, 135.04, 43.24, 98.46]",4257,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 883.5, 139.01, 2, 909.83, 135.04, 2, 881.24, 157.08, 2, 924.48, 148.69, 2, 0, 0, 0, 916.48, 156.49, 2, 888.41, 175.27, 2, 908.1, 175.04, 2, 883.07, 204.02, 2, 900.59, 204.19, 2, 884.08, 232.32, 2, 901.6, 233.5, 2]",1,CCTV_650.png
484,380,285,0,"[267.38, 129.27, 99.42, 149.34]",14847,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277.77, 150.26, 2, 343.46, 129.27, 2, 275.98, 198.73, 2, 366.8, 168.43, 2, 267.38, 209.23, 2, 0, 0, 0, 293.53, 213.64, 2, 328.21, 197.78, 2, 285.57, 247.76, 2, 321.08, 232.51, 2, 290.31, 278.61, 2, 319.37, 263.56, 2]",1,CCTV_285.png
485,609,452,0,"[292.93, 136.48, 127.68, 209.8]",26787,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292.93, 136.48, 2, 330.18, 166.7, 2, 349.85, 171.7, 2, 373.43, 212.74, 2, 391.99, 180.85, 2, 420.61, 214.1, 2, 294.64, 255.26, 2, 299.07, 266.98, 2, 0, 0, 0, 317.28, 346.28, 2, 0, 0, 0, 0, 0, 0]",1,CCTV_452.png
486,616,457,0,"[545.24, 471.73, 94.72, 222.75]",21098,17,"[583.92, 479.67, 2, 586.78, 471.73, 2, 577.49, 472.29, 2, 597.37, 475.94, 2, 567.1, 478.86, 2, 617.34, 502.5, 2, 556.19, 508.5, 2, 623.24, 544.78, 2, 550.77, 546.76, 2, 639.96, 590.9, 2, 545.24, 587.03, 2, 612.57, 584.21, 2, 568.61, 585.38, 2, 606.08, 655.53, 2, 571.0, 638.72, 2, 607.34, 666.47, 2, 580.55, 694.48, 2]",1,CCTV_457.png
487,838,630,0,"[875.33, 89.8, 144.34, 365.62]",52773,15,"[913.41, 100.54, 2, 920.88, 93.45, 2, 909.56, 92.47, 2, 946.69, 89.8, 2, 0, 0, 0, 986.28, 130.59, 2, 891.02, 123.18, 2, 994.9, 191.6, 2, 886.3, 192.35, 2, 1019.67, 246.29, 2, 875.33, 183.2, 2, 962.82, 232.74, 2, 899.51, 225.51, 2, 932.12, 330.22, 2, 887.83, 330.08, 2, 918.53, 455.42, 2, 0, 0, 0]",1,CCTV_630.png
488,839,630,0,"[547.06, 89.48, 202.32, 504.58]",102086,17,"[607.66, 100.88, 2, 616.17, 89.73, 2, 598.5, 89.48, 2, 627.46, 92.63, 2, 578.84, 96.37, 2, 667.81, 134.83, 2, 547.06, 146.6, 2, 711.72, 206.47, 2, 552.61, 217.17, 2, 749.38, 279.23, 2, 560.24, 253.33, 2, 659.03, 310.76, 2, 588.27, 303.57, 2, 621.76, 455.54, 2, 587.3, 444.66, 2, 610.65, 594.06, 2, 634.98, 491.95, 2]",1,CCTV_630.png
489,394,295,0,"[205.56, 104.94, 54.59, 147.34]",8043,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230.36, 118.94, 2, 212.01, 104.94, 2, 232.71, 160.63, 2, 0, 0, 0, 205.56, 161.03, 2, 0, 0, 0, 237.88, 191.18, 2, 233.51, 175.31, 2, 241.2, 219.74, 2, 0, 0, 0, 260.15, 252.28, 2, 0, 0, 0]",1,CCTV_295.png
490,141,102,0,"[846.21, 318.18, 158.56, 387.95]",61513,11,"[999.77, 339.43, 2, 0, 0, 0, 999.43, 332.58, 2, 0, 0, 0, 981.56, 318.18, 2, 895.02, 350.43, 2, 972.29, 412.05, 2, 0, 0, 0, 1004.77, 502.11, 2, 0, 0, 0, 0, 0, 0, 866.19, 505.7, 2, 916.84, 569.92, 2, 866.85, 598.43, 2, 864.43, 642.01, 2, 0, 0, 0, 846.21, 706.13, 2]",1,CCTV_102.png
491,142,102,0,"[343.44, 268.85, 130.53, 308.8]",40307,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343.44, 298.13, 2, 441.63, 268.85, 2, 356.9, 369.07, 2, 473.97, 340.34, 2, 362.41, 394.32, 2, 0, 0, 0, 391.95, 410.77, 2, 446.77, 403.29, 2, 397.23, 488.87, 2, 445.06, 496.89, 2, 399.41, 540.6, 2, 459.04, 577.65, 2]",1,CCTV_102.png
492,884,660,0,"[1085.77, 456.07, 427.51, 411.8]",176048,13,"[1375.43, 460.88, 2, 0, 0, 0, 1370.84, 456.07, 2, 0, 0, 0, 1345.4, 459.92, 2, 1296.67, 485.15, 2, 1371.91, 516.09, 2, 0, 0, 0, 1433.52, 533.63, 2, 0, 0, 0, 1513.28, 516.2, 2, 1218.55, 654.92, 2, 1285.28, 675.23, 2, 1160.42, 744.4, 2, 1347.82, 755.94, 2, 1085.77, 839.39, 2, 1368.94, 867.87, 2]",1,CCTV_660.png
493,792,591,0,"[458.0, 189.43, 107.09, 156.57]",16767,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528.7, 189.43, 2, 458.0, 202.07, 2, 549.68, 216.21, 2, 465.13, 233.76, 2, 503.83, 225.67, 2, 481.38, 255.6, 2, 543.49, 253.49, 2, 497.26, 259.45, 2, 560.31, 284.83, 2, 509.32, 306.67, 2, 565.09, 314.3, 2, 523.64, 346.0, 2]",1,CCTV_591.png
494,244,188,0,"[849.7, 248.18, 129.27, 258.28]",33387,14,"[890.75, 260.08, 2, 891.38, 253.64, 2, 0, 0, 0, 905.34, 248.18, 2, 0, 0, 0, 902.04, 281.88, 2, 955.58, 268.1, 2, 889.74, 332.15, 2, 978.97, 318.66, 2, 849.7, 331.3, 2, 0, 0, 0, 937.82, 366.68, 2, 953.68, 356.24, 2, 926.15, 428.53, 2, 947.0, 438.71, 2, 944.75, 506.46, 2, 965.36, 495.9, 2]",1,CCTV_188.png
495,245,188,0,"[814.14, 42.2, 96.46, 176.49]",17024,15,"[856.44, 46.52, 2, 859.66, 42.2, 2, 0, 0, 0, 870.63, 44.15, 2, 0, 0, 0, 892.65, 66.37, 2, 857.81, 60.57, 2, 910.6, 96.29, 2, 836.44, 79.28, 2, 889.14, 118.37, 2, 814.14, 90.65, 2, 885.09, 128.82, 2, 863.36, 124.57, 2, 881.83, 172.32, 2, 852.21, 165.13, 2, 882.53, 218.69, 2, 852.7, 209.6, 2]",1,CCTV_188.png
496,246,188,0,"[787.58, 267.57, 70.74, 220.76]",15616,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 852.92, 276.51, 2, 803.1, 267.57, 2, 858.32, 319.99, 2, 788.06, 293.91, 2, 0, 0, 0, 787.58, 322.21, 2, 843.08, 383.32, 2, 813.55, 380.92, 2, 847.57, 433.75, 2, 808.47, 430.65, 2, 850.23, 488.33, 2, 809.99, 485.93, 2]",1,CCTV_188.png
497,820,615,0,"[294.56, 213.08, 79.66, 121.25]",9658,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369.65, 222.46, 2, 319.15, 213.08, 2, 374.22, 261.01, 2, 301.41, 226.72, 2, 356.69, 287.03, 2, 294.56, 257.87, 2, 351.54, 276.51, 2, 316.52, 270.83, 2, 352.93, 294.17, 2, 311.22, 292.86, 2, 359.22, 303.63, 2, 308.59, 334.33, 2]",1,CCTV_615.png
498,625,465,0,"[236.72, 237.37, 175.32, 321.13]",56300,13,"[236.72, 249.06, 2, 241.29, 242.35, 2, 0, 0, 0, 271.74, 237.37, 2, 0, 0, 0, 328.92, 286.69, 2, 306.58, 253.84, 2, 287.79, 348.74, 2, 286.73, 322.05, 2, 237.9, 297.44, 2, 245.48, 284.79, 2, 358.36, 408.1, 2, 354.17, 387.72, 2, 375.64, 488.78, 2, 0, 0, 0, 412.04, 558.5, 2, 0, 0, 0]",1,CCTV_465.png
499,738,551,0,"[744.06, 52.15, 74.7, 160.4]",11981,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754.53, 52.15, 2, 787.3, 57.71, 2, 0, 0, 0, 785.13, 93.6, 2, 0, 0, 0, 802.41, 105.91, 2, 768.03, 121.9, 2, 796.06, 125.66, 2, 777.2, 171.51, 2, 818.76, 160.8, 2, 744.06, 212.55, 2, 815.4, 211.29, 2]",1,CCTV_551.png
500,189,141,0,"[576.5, 361.8, 155.04, 339.78]",52679,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 603.21, 362.77, 2, 0, 0, 0, 592.98, 429.84, 2, 692.77, 361.8, 2, 596.64, 534.23, 2, 730.62, 440.71, 2, 576.5, 521.6, 2, 0, 0, 0, 662.97, 544.16, 2, 731.54, 507.78, 2, 665.17, 622.53, 2, 715.08, 604.65, 2, 692.68, 701.58, 2, 727.05, 686.91, 2]",1,CCTV_141.png
501,170,128,0,"[154.68, 82.82, 27.48, 91.31]",2509,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156.3, 82.82, 2, 178.49, 84.24, 2, 0, 0, 0, 182.13, 98.67, 2, 0, 0, 0, 0, 0, 0, 154.68, 129.37, 2, 170.36, 127.02, 2, 157.99, 151.63, 2, 175.56, 149.05, 2, 165.05, 174.13, 2, 182.16, 168.78, 2]",1,CCTV_128.png
502,171,128,0,"[456.97, 93.62, 73.25, 159.18]",11659,13,"[484.78, 98.0, 2, 0, 0, 0, 484.74, 93.62, 2, 0, 0, 0, 475.53, 93.65, 2, 456.97, 110.22, 2, 479.32, 112.6, 2, 0, 0, 0, 496.25, 141.11, 2, 0, 0, 0, 516.37, 129.0, 2, 480.14, 166.89, 2, 499.36, 166.94, 2, 499.07, 206.67, 2, 519.83, 199.71, 2, 501.83, 252.8, 2, 530.22, 251.99, 2]",1,CCTV_128.png
503,172,128,0,"[375.18, 220.34, 73.09, 150.86]",11026,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382.2, 232.98, 2, 412.37, 220.34, 2, 380.21, 264.06, 2, 434.97, 245.53, 2, 375.18, 246.77, 2, 0, 0, 0, 401.84, 280.16, 2, 427.25, 275.34, 2, 388.19, 311.22, 2, 425.79, 329.52, 2, 399.35, 347.43, 2, 448.27, 371.2, 2]",1,CCTV_128.png
504,42,28,0,"[120.04, 173.41, 111.91, 206.25]",23081,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160.09, 191.35, 2, 133.55, 173.41, 2, 156.77, 236.74, 2, 0, 0, 0, 120.04, 212.43, 2, 0, 0, 0, 162.28, 258.45, 2, 168.56, 264.88, 2, 175.93, 317.21, 2, 188.61, 331.72, 2, 200.42, 372.45, 2, 231.95, 379.66, 2]",1,CCTV_28.png
505,43,28,0,"[476.21, 48.11, 88.12, 232.32]",20472,17,"[503.84, 53.13, 2, 508.75, 48.76, 2, 500.97, 48.11, 2, 522.95, 49.52, 2, 499.75, 50.76, 2, 537.18, 81.16, 2, 497.51, 75.23, 2, 548.16, 125.35, 2, 479.1, 109.86, 2, 518.04, 146.5, 2, 476.21, 120.68, 2, 537.66, 168.03, 2, 507.9, 161.36, 2, 549.27, 212.7, 2, 506.83, 227.64, 2, 564.33, 256.05, 2, 512.53, 280.43, 2]",1,CCTV_28.png
506,34,22,0,"[551.28, 184.04, 217.62, 478.76]",104187,17,"[650.95, 192.68, 2, 659.72, 184.04, 2, 640.01, 184.61, 2, 678.96, 184.78, 2, 606.25, 185.3, 2, 701.72, 225.43, 2, 551.28, 243.58, 2, 749.44, 314.47, 2, 559.31, 333.99, 2, 768.9, 425.47, 2, 631.05, 352.63, 2, 667.91, 399.84, 2, 588.88, 416.3, 2, 628.1, 484.38, 2, 638.14, 523.45, 2, 580.16, 521.73, 2, 656.93, 662.8, 2]",1,CCTV_22.png
507,164,123,0,"[671.44, 111.68, 95.28, 157.0]",14958,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 690.43, 148.56, 2, 728.82, 133.76, 2, 676.25, 149.48, 2, 747.0, 124.1, 2, 671.44, 137.33, 2, 760.14, 111.68, 2, 716.83, 197.7, 2, 746.7, 191.81, 2, 711.57, 232.94, 2, 753.21, 226.14, 2, 718.67, 268.68, 2, 766.72, 252.11, 2]",1,CCTV_123.png
508,131,93,0,"[842.23, 172.45, 138.34, 160.01]",22135,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 842.23, 187.05, 2, 863.5, 172.45, 2, 857.47, 231.0, 2, 0, 0, 0, 845.87, 267.5, 2, 0, 0, 0, 905.36, 236.09, 2, 909.54, 225.73, 2, 921.8, 300.93, 2, 888.44, 277.36, 2, 980.57, 310.34, 2, 921.61, 332.46, 2]",1,CCTV_93.png
509,409,306,0,"[13.87, 461.52, 72.75, 191.45]",13927,10,"[0, 0, 0, 0, 0, 0, 13.87, 0, 0, 0, 0, 0, 0, 0, 0, 21.06, 461.52, 2, 15.61, 0, 0, 41.09, 488.43, 2, 0, 0, 0, 65.15, 517.32, 2, 0, 566.25, 2, 40.73, 539.54, 2, 23.26, 553.72, 2, 66.19, 578.17, 2, 36.78, 603.07, 2, 86.62, 629.4, 2, 45.13, 652.97, 2]",1,CCTV_306.png
510,410,306,0,"[1082.9, 335.76, 120.57, 286.17]",34503,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1115.69, 347.13, 2, 1188.77, 335.76, 2, 1104.67, 411.86, 2, 1194.7, 410.08, 2, 1082.9, 451.4, 2, 1203.47, 448.94, 2, 1128.39, 457.2, 2, 1185.61, 455.64, 2, 1122.43, 547.82, 2, 1175.83, 550.05, 2, 1116.82, 608.33, 2, 1155.86, 621.93, 2]",1,CCTV_306.png
511,83,54,0,"[473.35, 128.33, 47.87, 130.08]",6226,13,"[499.89, 130.42, 2, 0, 0, 0, 498.21, 128.33, 2, 0, 0, 0, 491.68, 130.06, 2, 490.27, 139.35, 2, 493.24, 144.74, 2, 0, 0, 0, 499.36, 172.04, 2, 0, 0, 0, 521.22, 172.45, 2, 494.33, 186.89, 2, 494.3, 189.15, 2, 491.99, 229.98, 2, 513.92, 212.27, 2, 473.35, 258.41, 2, 518.91, 254.79, 2]",1,CCTV_54.png
512,68,44,0,"[423.14, 172.08, 68.02, 147.09]",10005,17,"[456.14, 177.79, 2, 459.09, 173.21, 2, 456.36, 172.08, 2, 468.18, 175.22, 2, 454.44, 172.17, 2, 476.5, 187.79, 2, 445.75, 185.93, 2, 485.02, 215.72, 2, 429.96, 219.97, 2, 491.16, 246.69, 2, 423.14, 252.0, 2, 460.61, 243.75, 2, 442.83, 242.14, 2, 450.89, 274.64, 2, 445.92, 278.74, 2, 434.72, 299.61, 2, 440.06, 319.17, 2]",1,CCTV_44.png
513,69,44,0,"[270.73, 257.63, 72.42, 175.38]",12701,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297.64, 257.63, 2, 333.05, 272.17, 2, 278.78, 279.67, 2, 343.15, 305.13, 2, 270.73, 318.34, 2, 325.56, 338.3, 2, 294.52, 342.03, 2, 319.72, 342.87, 2, 294.1, 345.46, 2, 322.27, 399.12, 2, 284.04, 395.39, 2, 316.95, 433.01, 2, 288.85, 418.18, 2]",1,CCTV_44.png
514,482,359,0,"[885.16, 174.39, 182.22, 354.59]",64613,14,"[909.73, 181.37, 2, 915.86, 174.39, 2, 0, 0, 0, 939.74, 176.68, 2, 0, 0, 0, 984.58, 218.95, 2, 940.46, 205.39, 2, 1018.94, 280.51, 2, 0, 0, 0, 1067.38, 339.13, 2, 922.72, 310.75, 2, 964.36, 350.48, 2, 955.84, 345.12, 2, 896.49, 431.59, 2, 885.16, 423.41, 2, 897.76, 528.98, 2, 960.57, 466.64, 2]",1,CCTV_359.png
515,483,359,0,"[520.91, 179.9, 113.62, 257.82]",29293,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 624.92, 206.99, 2, 558.74, 198.4, 2, 634.53, 261.19, 2, 520.91, 204.95, 2, 0, 0, 0, 534.59, 179.9, 2, 568.64, 282.27, 2, 608.67, 292.44, 2, 544.74, 349.33, 2, 572.52, 367.06, 2, 520.98, 418.3, 2, 536.38, 437.72, 2]",1,CCTV_359.png
516,636,476,0,"[468.52, 67.18, 48.37, 114.65]",5545,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 507.8, 72.87, 2, 479.74, 67.18, 2, 514.19, 98.46, 2, 469.36, 89.42, 2, 516.89, 123.1, 2, 468.52, 109.25, 2, 498.55, 119.15, 2, 478.84, 115.62, 2, 497.64, 152.01, 2, 475.56, 148.83, 2, 497.39, 181.83, 2, 479.15, 174.27, 2]",1,CCTV_476.png
517,608,451,0,"[688.42, 126.07, 254.0, 653.11]",165889,15,"[688.42, 222.01, 2, 689.83, 207.77, 2, 0, 0, 0, 726.47, 207.22, 2, 0, 0, 0, 720.31, 294.12, 2, 802.95, 215.43, 2, 798.63, 375.04, 2, 897.46, 220.61, 2, 888.25, 461.81, 2, 868.67, 126.07, 2, 850.03, 479.66, 2, 870.01, 444.42, 2, 730.05, 621.94, 2, 856.6, 580.73, 2, 759.61, 779.18, 2, 942.42, 639.96, 2]",1,CCTV_451.png
518,841,632,0,"[446.19, 278.61, 170.78, 362.82]",61962,15,"[494.15, 287.91, 2, 499.93, 280.71, 2, 0, 0, 0, 525.7, 278.61, 2, 0, 0, 0, 577.84, 320.02, 2, 486.92, 301.93, 2, 608.6, 399.98, 2, 446.19, 361.24, 2, 616.97, 466.78, 2, 448.31, 391.34, 2, 562.97, 450.54, 2, 494.13, 443.64, 2, 549.36, 517.09, 2, 488.61, 540.56, 2, 550.97, 582.3, 2, 480.82, 641.43, 2]",1,CCTV_632.png
519,842,632,0,"[724.18, 7.53, 22.8, 40.47]",922,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 742.16, 7.53, 2, 734.11, 7.93, 2, 746.98, 11.1, 2, 729.24, 15.9, 2, 743.23, 7.67, 2, 724.18, 21.79, 2, 741.58, 25.97, 2, 735.7, 25.48, 2, 740.42, 37.61, 2, 734.29, 36.7, 2, 740.54, 48.0, 2, 734.84, 46.04, 2]",1,CCTV_632.png
520,734,548,0,"[526.83, 360.32, 105.3, 279.2]",29399,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 541.31, 360.32, 2, 601.17, 432.5, 2, 0, 0, 0, 611.63, 523.0, 2, 0, 0, 0, 632.13, 480.35, 2, 526.83, 492.12, 2, 578.1, 539.5, 2, 0, 0, 0, 606.44, 582.24, 2, 558.1, 583.22, 2, 609.19, 639.52, 2]",1,CCTV_548.png
521,735,548,0,"[713.85, 160.97, 106.79, 238.54]",25473,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 810.0, 161.98, 2, 720.68, 160.97, 2, 809.25, 212.41, 2, 713.85, 206.38, 2, 769.93, 232.66, 2, 726.58, 222.09, 2, 793.16, 252.9, 2, 749.25, 248.71, 2, 805.74, 311.52, 2, 751.26, 337.98, 2, 820.64, 385.05, 2, 750.28, 399.51, 2]",1,CCTV_548.png
522,291,223,0,"[353.91, 359.62, 145.07, 238.84]",34648,17,"[421.29, 375.41, 2, 424.37, 368.77, 2, 415.83, 369.28, 2, 435.84, 360.38, 2, 399.24, 359.62, 2, 454.52, 388.21, 2, 371.76, 393.81, 2, 486.51, 445.59, 2, 355.68, 441.78, 2, 498.98, 503.99, 2, 353.91, 496.35, 2, 444.32, 475.74, 2, 400.64, 480.32, 2, 448.34, 555.82, 2, 402.24, 550.22, 2, 440.07, 596.41, 2, 403.58, 598.46, 2]",1,CCTV_223.png
523,203,155,0,"[898.38, 154.28, 92.24, 283.92]",26188,13,"[978.89, 158.97, 2, 0, 0, 0, 976.47, 154.28, 2, 0, 0, 0, 971.94, 161.82, 2, 951.05, 175.95, 2, 946.98, 192.16, 2, 0, 0, 0, 956.25, 252.36, 2, 0, 0, 0, 990.62, 226.38, 2, 951.03, 294.76, 2, 951.71, 301.44, 2, 959.2, 361.38, 2, 930.4, 378.78, 2, 961.99, 418.93, 2, 898.38, 438.2, 2]",1,CCTV_155.png
524,697,523,0,"[95.74, 179.34, 20.77, 62.66]",1301,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 106.7, 179.34, 2, 99.7, 179.98, 2, 111.15, 186.4, 2, 95.88, 191.1, 2, 115.18, 197.24, 2, 95.74, 200.24, 2, 109.67, 200.06, 2, 97.98, 201.42, 2, 110.43, 207.59, 2, 101.57, 208.72, 2, 113.54, 224.85, 2, 103.44, 224.29, 2, 116.51, 242.0, 2, 103.31, 241.28, 2]",1,CCTV_523.png
525,698,523,0,"[157.59, 169.57, 26.46, 62.73]",1659,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 166.66, 169.57, 2, 160.19, 170.05, 2, 169.49, 176.85, 2, 157.59, 178.35, 2, 0, 0, 0, 159.04, 189.86, 2, 0, 0, 0, 167.23, 182.94, 2, 168.61, 199.06, 2, 161.55, 203.31, 2, 176.99, 210.04, 2, 165.26, 212.76, 2, 184.05, 232.3, 2, 160.47, 229.7, 2]",1,CCTV_523.png
526,280,214,0,"[142.31, 204.86, 99.76, 200.29]",19980,16,"[148.18, 219.74, 2, 150.78, 213.92, 2, 144.75, 214.66, 2, 167.09, 204.86, 2, 0, 0, 0, 196.42, 219.77, 2, 142.31, 224.59, 2, 232.85, 269.84, 2, 144.21, 264.09, 2, 242.07, 324.61, 2, 145.11, 310.42, 2, 204.61, 313.01, 2, 169.1, 316.08, 2, 211.63, 372.99, 2, 170.32, 356.89, 2, 215.97, 405.15, 2, 193.34, 370.82, 2]",1,CCTV_214.png
527,117,81,0,"[639.62, 292.53, 85.93, 308.1]",26475,15,"[642.84, 302.69, 2, 639.62, 296.14, 2, 0, 0, 0, 654.81, 292.53, 2, 0, 0, 0, 681.54, 323.99, 2, 710.46, 297.06, 2, 673.95, 387.47, 2, 697.68, 351.31, 2, 644.47, 355.67, 2, 657.49, 327.73, 2, 714.73, 429.5, 2, 725.55, 413.72, 2, 675.72, 512.59, 2, 718.96, 505.83, 2, 667.54, 600.63, 2, 713.7, 580.26, 2]",1,CCTV_81.png
528,761,568,0,"[173.62, 66.54, 55.32, 173.13]",9577,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173.62, 71.65, 2, 222.69, 66.54, 2, 174.47, 108.05, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189.04, 133.48, 2, 228.94, 128.46, 2, 200.91, 186.41, 2, 228.31, 183.42, 2, 203.34, 239.67, 2, 0, 0, 0]",1,CCTV_568.png
529,762,568,0,"[705.4, 104.04, 82.45, 211.23]",17415,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 725.0, 104.04, 2, 767.61, 119.47, 2, 0, 0, 0, 778.04, 155.69, 2, 0, 0, 0, 787.85, 174.75, 2, 705.4, 187.13, 2, 734.34, 200.31, 2, 0, 0, 0, 723.46, 252.99, 2, 0, 0, 0, 705.97, 315.27, 2]",1,CCTV_568.png
530,205,157,0,"[703.31, 214.19, 75.99, 182.23]",13847,13,"[777.88, 221.12, 2, 0, 0, 0, 778.11, 217.28, 2, 0, 0, 0, 774.93, 214.19, 2, 721.17, 214.62, 2, 776.04, 244.04, 2, 703.31, 249.23, 2, 779.3, 282.3, 2, 0, 0, 0, 0, 0, 0, 711.17, 298.6, 2, 739.08, 309.29, 2, 709.4, 348.65, 2, 741.92, 356.3, 2, 704.02, 387.94, 2, 737.58, 396.42, 2]",1,CCTV_157.png
531,152,111,0,"[824.75, 280.77, 42.03, 133.58]",5614,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 837.99, 280.77, 2, 866.78, 284.79, 2, 824.75, 305.87, 2, 865.75, 314.25, 2, 0, 0, 0, 0, 0, 0, 830.03, 332.23, 2, 852.59, 334.31, 2, 837.82, 370.87, 2, 857.17, 366.16, 2, 840.32, 414.35, 2, 859.09, 403.51, 2]",1,CCTV_111.png
532,38,24,0,"[173.87, 248.52, 51.83, 76.89]",3985,6,"[173.87, 255.11, 2, 177.57, 249.91, 2, 174.48, 248.52, 2, 202.8, 250.07, 2, 0, 0, 0, 220.16, 325.41, 2, 225.7, 253.08, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,CCTV_24.png
533,179,135,0,"[316.67, 399.77, 98.48, 242.19]",23850,15,"[337.6, 399.77, 2, 344.86, 400.24, 2, 0, 0, 0, 354.51, 420.12, 2, 0, 0, 0, 364.88, 466.43, 2, 348.48, 441.54, 2, 369.02, 525.68, 2, 340.68, 484.48, 2, 323.8, 530.84, 2, 316.67, 495.11, 2, 392.94, 539.82, 2, 382.06, 524.12, 2, 402.43, 596.05, 2, 385.06, 569.31, 2, 415.15, 641.96, 2, 399.92, 601.55, 2]",1,CCTV_135.png
534,180,135,0,"[921.47, 304.4, 51.39, 233.41]",11994,15,"[950.78, 309.59, 2, 957.82, 308.32, 2, 950.32, 304.4, 2, 970.01, 317.55, 2, 0, 0, 0, 972.86, 350.7, 2, 951.15, 328.88, 2, 936.73, 369.67, 2, 932.32, 350.48, 2, 944.58, 328.56, 2, 0, 0, 0, 947.89, 422.13, 2, 934.3, 404.35, 2, 927.96, 476.51, 2, 924.66, 462.99, 2, 921.47, 537.81, 2, 921.76, 515.13, 2]",1,CCTV_135.png
535,181,135,0,"[241.45, 270.71, 81.24, 201.86]",16399,17,"[271.12, 275.07, 2, 274.42, 270.71, 2, 266.52, 270.75, 2, 281.56, 275.31, 2, 259.49, 276.76, 2, 301.14, 301.21, 2, 244.43, 313.49, 2, 315.68, 336.85, 2, 241.45, 349.17, 2, 322.69, 368.63, 2, 247.55, 388.32, 2, 303.56, 373.03, 2, 266.79, 379.56, 2, 307.5, 423.73, 2, 276.38, 433.31, 2, 312.62, 461.7, 2, 285.74, 472.57, 2]",1,CCTV_135.png
536,724,542,0,"[549.79, 21.34, 30.88, 62.03]",1915,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 563.37, 21.34, 2, 580.67, 23.39, 2, 556.12, 30.55, 2, 0, 0, 0, 549.79, 41.92, 2, 0, 0, 0, 567.35, 50.85, 2, 578.72, 50.84, 2, 567.31, 67.23, 2, 576.5, 60.04, 2, 569.36, 83.37, 2, 575.97, 73.9, 2]",1,CCTV_542.png
